App name,Date,Duration,Check phone count of all Apps,Total screen time of all Apps,App total Usage time,App total Access count,App total Average Screen time
Hotstar,2019-10-13,20.0,57.0,6:56:10,18:43:45,440.0,0:2:33
Hotstar,2019-10-21,8.0,108.0,4:29:40,18:43:45,440.0,0:2:33
Hotstar,2019-11-03,53.0,57.0,5:45:34,18:43:45,440.0,0:2:33
Hotstar,2019-11-07,42.0,66.0,6:15:50,18:43:45,440.0,0:2:33
Hotstar,2019-11-10,31.0,62.0,6:58:54,18:43:45,440.0,0:2:33
Hotstar,2019-11-14,10.0,70.0,5:34:35,18:43:45,440.0,0:2:33
Hotstar,2019-11-15,16.0,76.0,3:55:27,18:43:45,440.0,0:2:33
Hotstar,2019-11-16,45.0,77.0,5:55:52,18:43:45,440.0,0:2:33
Hotstar,2019-11-22,13.0,60.0,4:07:32,18:43:45,440.0,0:2:33
Hotstar,2019-11-23,57.0,66.0,5:52:24,18:43:45,440.0,0:2:33
Hotstar,2019-11-24,6.0,68.0,5:07:07,18:43:45,440.0,0:2:33
Hotstar,2019-11-25,1.0,79.0,5:11:51,18:43:45,440.0,0:2:33
IOBMobile,2019-05-24,1.0,70.0,7:44:25,0:24:34,40.0,0:0:36
IOBMobile,2019-08-01,1.0,64.0,5:37:12,0:24:34,40.0,0:0:36
IOBMobile,2019-08-06,1.0,67.0,4:29:27,0:24:34,40.0,0:0:36
IOBMobile,2019-09-15,2.0,68.0,5:17:22,0:24:34,40.0,0:0:36
IOBMobile,2019-10-09,3.0,60.0,6:45:04,0:24:34,40.0,0:0:36
IOBMobile,2019-10-21,2.0,108.0,4:29:40,0:24:34,40.0,0:0:36
IndPay,2019-05-24,4.0,70.0,7:44:25,1:16:59,76.0,0:1:00
IndPay,2019-06-01,2.0,73.0,5:33:07,1:16:59,76.0,0:1:00
IndPay,2019-06-04,1.0,75.0,5:07:30,1:16:59,76.0,0:1:00
IndPay,2019-06-05,3.0,45.0,7:04:15,1:16:59,76.0,0:1:00
IndPay,2019-06-07,2.0,69.0,5:33:33,1:16:59,76.0,0:1:00
IndPay,2019-06-08,1.0,80.0,6:10:35,1:16:59,76.0,0:1:00
IndPay,2019-06-13,2.0,82.0,4:56:10,1:16:59,76.0,0:1:00
IndPay,2019-06-21,4.0,61.0,4:51:40,1:16:59,76.0,0:1:00
IndPay,2019-06-28,1.0,60.0,4:02:33,1:16:59,76.0,0:1:00
IndPay,2019-07-01,2.0,76.0,6:15:09,1:16:59,76.0,0:1:00
IndPay,2019-07-04,1.0,36.0,3:35:33,1:16:59,76.0,0:1:00
IndPay,2019-07-06,2.0,96.0,4:01:14,1:16:59,76.0,0:1:00
IndPay,2019-07-22,4.0,82.0,4:54:36,1:16:59,76.0,0:1:00
IndPay,2019-07-24,2.0,65.0,5:22:45,1:16:59,76.0,0:1:00
IndPay,2019-07-28,2.0,81.0,3:39:34,1:16:59,76.0,0:1:00
IndPay,2019-07-29,2.0,59.0,4:48:43,1:16:59,76.0,0:1:00
IndPay,2019-07-30,2.0,66.0,5:32:03,1:16:59,76.0,0:1:00
IndPay,2019-08-04,2.0,57.0,4:30:18,1:16:59,76.0,0:1:00
IndPay,2019-08-06,5.0,67.0,4:29:27,1:16:59,76.0,0:1:00
IndPay,2019-08-09,2.0,79.0,4:39:07,1:16:59,76.0,0:1:00
IndPay,2019-08-15,2.0,83.0,6:43:34,1:16:59,76.0,0:1:00
IndPay,2019-08-24,2.0,107.0,4:10:35,1:16:59,76.0,0:1:00
IndPay,2019-09-02,4.0,70.0,7:21:15,1:16:59,76.0,0:1:00
IndPay,2019-09-04,2.0,55.0,5:16:44,1:16:59,76.0,0:1:00
IndPay,2019-11-12,1.0,66.0,4:10:46,1:16:59,76.0,0:1:00
Instagram,2019-05-17,31.0,33.0,2:51:12,329:42:37,6141.0,0:3:13
Instagram,2019-05-18,86.0,68.0,4:37:25,329:42:37,6141.0,0:3:13
Instagram,2019-05-19,68.0,80.0,5:27:18,329:42:37,6141.0,0:3:13
Instagram,2019-05-20,38.0,34.0,3:17:24,329:42:37,6141.0,0:3:13
Instagram,2019-05-22,146.0,78.0,7:31:39,329:42:37,6141.0,0:3:13
Instagram,2019-05-23,180.0,49.0,5:56:30,329:42:37,6141.0,0:3:13
Instagram,2019-05-24,66.0,70.0,7:44:25,329:42:37,6141.0,0:3:13
Instagram,2019-05-25,58.0,58.0,3:34:42,329:42:37,6141.0,0:3:13
Instagram,2019-05-26,95.0,52.0,6:55:16,329:42:37,6141.0,0:3:13
Instagram,2019-05-27,80.0,68.0,6:14:55,329:42:37,6141.0,0:3:13
Instagram,2019-05-28,79.0,64.0,5:18:12,329:42:37,6141.0,0:3:13
Instagram,2019-05-29,106.0,63.0,6:04:37,329:42:37,6141.0,0:3:13
Instagram,2019-05-30,104.0,68.0,8:37:01,329:42:37,6141.0,0:3:13
Instagram,2019-05-31,70.0,79.0,5:37:58,329:42:37,6141.0,0:3:13
Instagram,2019-06-01,75.0,73.0,5:33:07,329:42:37,6141.0,0:3:13
Instagram,2019-06-02,55.0,53.0,5:12:32,329:42:37,6141.0,0:3:13
Instagram,2019-06-03,31.0,82.0,4:34:45,329:42:37,6141.0,0:3:13
Instagram,2019-06-04,74.0,75.0,5:07:30,329:42:37,6141.0,0:3:13
Instagram,2019-06-05,119.0,45.0,7:04:15,329:42:37,6141.0,0:3:13
Instagram,2019-06-06,148.0,55.0,6:30:48,329:42:37,6141.0,0:3:13
Instagram,2019-06-07,116.0,69.0,5:33:33,329:42:37,6141.0,0:3:13
Instagram,2019-06-08,105.0,80.0,6:10:35,329:42:37,6141.0,0:3:13
Instagram,2019-06-09,57.0,66.0,7:11:13,329:42:37,6141.0,0:3:13
Instagram,2019-06-10,118.0,79.0,4:22:21,329:42:37,6141.0,0:3:13
Instagram,2019-06-11,119.0,78.0,5:18:00,329:42:37,6141.0,0:3:13
Instagram,2019-06-12,117.0,72.0,6:10:34,329:42:37,6141.0,0:3:13
Instagram,2019-06-13,115.0,82.0,4:56:10,329:42:37,6141.0,0:3:13
Instagram,2019-06-14,57.0,68.0,6:28:35,329:42:37,6141.0,0:3:13
Instagram,2019-06-15,44.0,71.0,5:08:02,329:42:37,6141.0,0:3:13
Instagram,2019-06-16,80.0,105.0,4:54:08,329:42:37,6141.0,0:3:13
Instagram,2019-06-17,94.0,56.0,5:09:57,329:42:37,6141.0,0:3:13
Instagram,2019-06-18,109.0,49.0,5:28:29,329:42:37,6141.0,0:3:13
Instagram,2019-06-19,107.0,52.0,6:39:43,329:42:37,6141.0,0:3:13
Instagram,2019-06-20,98.0,64.0,4:37:30,329:42:37,6141.0,0:3:13
Instagram,2019-06-21,108.0,61.0,4:51:40,329:42:37,6141.0,0:3:13
Instagram,2019-06-22,75.0,80.0,7:17:22,329:42:37,6141.0,0:3:13
Instagram,2019-06-23,94.0,74.0,6:38:16,329:42:37,6141.0,0:3:13
Instagram,2019-06-24,113.0,37.0,4:58:25,329:42:37,6141.0,0:3:13
Instagram,2019-06-25,102.0,59.0,6:03:45,329:42:37,6141.0,0:3:13
Instagram,2019-06-26,92.0,75.0,6:15:42,329:42:37,6141.0,0:3:13
Instagram,2019-06-27,105.0,56.0,7:51:13,329:42:37,6141.0,0:3:13
Instagram,2019-06-28,94.0,60.0,4:02:33,329:42:37,6141.0,0:3:13
Instagram,2019-06-29,115.0,70.0,7:28:32,329:42:37,6141.0,0:3:13
Instagram,2019-06-30,91.0,69.0,7:17:21,329:42:37,6141.0,0:3:13
Instagram,2019-07-01,91.0,76.0,6:15:09,329:42:37,6141.0,0:3:13
Instagram,2019-07-02,92.0,83.0,6:15:16,329:42:37,6141.0,0:3:13
Instagram,2019-07-03,113.0,74.0,8:40:21,329:42:37,6141.0,0:3:13
Instagram,2019-07-04,83.0,36.0,3:35:33,329:42:37,6141.0,0:3:13
Instagram,2019-07-05,108.0,104.0,7:58:23,329:42:37,6141.0,0:3:13
Instagram,2019-07-06,58.0,96.0,4:01:14,329:42:37,6141.0,0:3:13
Instagram,2019-07-07,93.0,98.0,4:11:54,329:42:37,6141.0,0:3:13
Instagram,2019-07-08,75.0,119.0,4:59:14,329:42:37,6141.0,0:3:13
Instagram,2019-07-09,100.0,69.0,7:45:22,329:42:37,6141.0,0:3:13
Instagram,2019-07-10,123.0,92.0,6:08:02,329:42:37,6141.0,0:3:13
Instagram,2019-07-11,194.0,87.0,6:59:12,329:42:37,6141.0,0:3:13
Instagram,2019-07-12,117.0,65.0,4:24:32,329:42:37,6141.0,0:3:13
Instagram,2019-07-13,112.0,76.0,3:54:05,329:42:37,6141.0,0:3:13
Instagram,2019-07-14,128.0,92.0,7:53:56,329:42:37,6141.0,0:3:13
Instagram,2019-07-15,187.0,90.0,7:53:29,329:42:37,6141.0,0:3:13
Instagram,2019-07-16,102.0,71.0,5:36:16,329:42:37,6141.0,0:3:13
Instagram,2019-07-17,88.0,58.0,5:19:17,329:42:37,6141.0,0:3:13
Instagram,2019-07-18,102.0,64.0,6:48:43,329:42:37,6141.0,0:3:13
Instagram,2019-07-19,135.0,68.0,5:48:51,329:42:37,6141.0,0:3:13
Instagram,2019-07-20,127.0,110.0,7:46:52,329:42:37,6141.0,0:3:13
Instagram,2019-07-21,84.0,64.0,5:48:20,329:42:37,6141.0,0:3:13
Instagram,2019-07-22,93.0,82.0,4:54:36,329:42:37,6141.0,0:3:13
Instagram,2019-07-23,100.0,91.0,4:53:25,329:42:37,6141.0,0:3:13
Instagram,2019-07-24,70.0,65.0,5:22:45,329:42:37,6141.0,0:3:13
Instagram,2019-07-25,91.0,57.0,5:19:29,329:42:37,6141.0,0:3:13
Instagram,2019-07-26,111.0,63.0,5:47:43,329:42:37,6141.0,0:3:13
Instagram,2019-07-27,160.0,64.0,3:49:00,329:42:37,6141.0,0:3:13
Instagram,2019-07-28,111.0,81.0,3:39:34,329:42:37,6141.0,0:3:13
Instagram,2019-07-29,110.0,59.0,4:48:43,329:42:37,6141.0,0:3:13
Instagram,2019-07-30,110.0,66.0,5:32:03,329:42:37,6141.0,0:3:13
Instagram,2019-07-31,81.0,70.0,4:25:26,329:42:37,6141.0,0:3:13
Instagram,2019-08-01,108.0,64.0,5:37:12,329:42:37,6141.0,0:3:13
Instagram,2019-08-02,93.0,92.0,6:07:58,329:42:37,6141.0,0:3:13
Instagram,2019-08-03,124.0,63.0,9:30:01,329:42:37,6141.0,0:3:13
Instagram,2019-08-04,64.0,57.0,4:30:18,329:42:37,6141.0,0:3:13
Instagram,2019-08-05,76.0,73.0,4:02:18,329:42:37,6141.0,0:3:13
Instagram,2019-08-06,63.0,67.0,4:29:27,329:42:37,6141.0,0:3:13
Instagram,2019-08-07,86.0,83.0,3:42:42,329:42:37,6141.0,0:3:13
Instagram,2019-08-08,111.0,65.0,5:13:35,329:42:37,6141.0,0:3:13
Instagram,2019-08-09,85.0,79.0,4:39:07,329:42:37,6141.0,0:3:13
Instagram,2019-08-10,73.0,69.0,3:06:10,329:42:37,6141.0,0:3:13
Instagram,2019-08-11,89.0,81.0,4:35:58,329:42:37,6141.0,0:3:13
Instagram,2019-08-12,123.0,53.0,5:26:19,329:42:37,6141.0,0:3:13
Instagram,2019-08-13,116.0,80.0,5:46:56,329:42:37,6141.0,0:3:13
Instagram,2019-08-14,137.0,91.0,5:39:46,329:42:37,6141.0,0:3:13
Instagram,2019-08-15,88.0,83.0,6:43:34,329:42:37,6141.0,0:3:13
Instagram,2019-08-16,127.0,83.0,5:54:50,329:42:37,6141.0,0:3:13
Instagram,2019-08-17,97.0,61.0,9:24:33,329:42:37,6141.0,0:3:13
Instagram,2019-08-18,57.0,62.0,7:35:19,329:42:37,6141.0,0:3:13
Instagram,2019-08-19,112.0,50.0,4:24:46,329:42:37,6141.0,0:3:13
Instagram,2019-08-20,153.0,69.0,6:10:46,329:42:37,6141.0,0:3:13
Instagram,2019-08-21,136.0,92.0,6:03:01,329:42:37,6141.0,0:3:13
Instagram,2019-08-22,51.0,158.0,5:58:09,329:42:37,6141.0,0:3:13
Instagram,2019-08-23,125.0,77.0,6:07:13,329:42:37,6141.0,0:3:13
Instagram,2019-08-24,99.0,107.0,4:10:35,329:42:37,6141.0,0:3:13
Instagram,2019-08-25,94.0,114.0,4:36:27,329:42:37,6141.0,0:3:13
Instagram,2019-08-26,105.0,93.0,5:47:29,329:42:37,6141.0,0:3:13
Instagram,2019-08-27,128.0,60.0,4:49:13,329:42:37,6141.0,0:3:13
Instagram,2019-08-28,144.0,73.0,5:32:34,329:42:37,6141.0,0:3:13
Instagram,2019-08-29,84.0,58.0,3:56:34,329:42:37,6141.0,0:3:13
Instagram,2019-08-30,117.0,69.0,7:45:25,329:42:37,6141.0,0:3:13
Instagram,2019-08-31,96.0,90.0,6:53:43,329:42:37,6141.0,0:3:13
Instagram,2019-09-01,44.0,121.0,3:55:56,329:42:37,6141.0,0:3:13
Instagram,2019-09-02,152.0,70.0,7:21:15,329:42:37,6141.0,0:3:13
Instagram,2019-09-03,191.0,79.0,6:04:16,329:42:37,6141.0,0:3:13
Instagram,2019-09-04,112.0,55.0,5:16:44,329:42:37,6141.0,0:3:13
Instagram,2019-09-05,166.0,79.0,6:33:23,329:42:37,6141.0,0:3:13
Instagram,2019-09-06,141.0,80.0,6:48:28,329:42:37,6141.0,0:3:13
Instagram,2019-09-07,144.0,84.0,7:04:27,329:42:37,6141.0,0:3:13
Instagram,2019-09-08,134.0,69.0,6:14:11,329:42:37,6141.0,0:3:13
Instagram,2019-09-09,107.0,81.0,6:15:44,329:42:37,6141.0,0:3:13
Instagram,2019-09-10,130.0,81.0,5:02:02,329:42:37,6141.0,0:3:13
Instagram,2019-09-11,122.0,83.0,7:24:06,329:42:37,6141.0,0:3:13
Instagram,2019-09-12,113.0,70.0,4:35:26,329:42:37,6141.0,0:3:13
Instagram,2019-09-13,101.0,93.0,7:41:37,329:42:37,6141.0,0:3:13
Instagram,2019-09-14,64.0,83.0,2:51:02,329:42:37,6141.0,0:3:13
Instagram,2019-09-15,120.0,68.0,5:17:22,329:42:37,6141.0,0:3:13
Instagram,2019-09-16,74.0,60.0,5:25:12,329:42:37,6141.0,0:3:13
Instagram,2019-09-17,125.0,81.0,6:35:45,329:42:37,6141.0,0:3:13
Instagram,2019-09-18,65.0,100.0,4:55:35,329:42:37,6141.0,0:3:13
Instagram,2019-09-19,146.0,71.0,4:56:16,329:42:37,6141.0,0:3:13
Instagram,2019-09-20,113.0,81.0,4:35:56,329:42:37,6141.0,0:3:13
Instagram,2019-09-21,87.0,53.0,7:09:46,329:42:37,6141.0,0:3:13
Instagram,2019-09-22,100.0,74.0,4:54:27,329:42:37,6141.0,0:3:13
Instagram,2019-09-23,72.0,83.0,3:43:51,329:42:37,6141.0,0:3:13
Instagram,2019-09-24,100.0,70.0,5:24:17,329:42:37,6141.0,0:3:13
Instagram,2019-09-25,130.0,70.0,4:47:48,329:42:37,6141.0,0:3:13
Instagram,2019-09-26,97.0,103.0,6:03:26,329:42:37,6141.0,0:3:13
Instagram,2019-09-27,82.0,61.0,3:31:31,329:42:37,6141.0,0:3:13
Instagram,2019-09-28,102.0,63.0,6:04:37,329:42:37,6141.0,0:3:13
Instagram,2019-09-29,98.0,100.0,5:24:17,329:42:37,6141.0,0:3:13
Instagram,2019-09-30,126.0,63.0,5:12:23,329:42:37,6141.0,0:3:13
Instagram,2019-10-01,97.0,68.0,6:18:51,329:42:37,6141.0,0:3:13
Instagram,2019-10-02,148.0,80.0,8:09:54,329:42:37,6141.0,0:3:13
Instagram,2019-10-03,87.0,77.0,7:37:37,329:42:37,6141.0,0:3:13
Instagram,2019-10-04,37.0,90.0,4:28:53,329:42:37,6141.0,0:3:13
Instagram,2019-10-05,94.0,59.0,5:56:27,329:42:37,6141.0,0:3:13
Instagram,2019-10-06,29.0,70.0,7:21:44,329:42:37,6141.0,0:3:13
Instagram,2019-10-07,60.0,68.0,5:32:04,329:42:37,6141.0,0:3:13
Instagram,2019-10-08,67.0,68.0,5:36:21,329:42:37,6141.0,0:3:13
Instagram,2019-10-09,118.0,60.0,6:45:04,329:42:37,6141.0,0:3:13
Instagram,2019-10-10,100.0,79.0,5:39:44,329:42:37,6141.0,0:3:13
Instagram,2019-10-11,114.0,74.0,7:11:46,329:42:37,6141.0,0:3:13
Instagram,2019-10-12,78.0,59.0,7:25:16,329:42:37,6141.0,0:3:13
Instagram,2019-10-13,47.0,57.0,6:56:10,329:42:37,6141.0,0:3:13
Instagram,2019-10-14,82.0,57.0,5:32:11,329:42:37,6141.0,0:3:13
Instagram,2019-10-15,98.0,63.0,6:03:32,329:42:37,6141.0,0:3:13
Instagram,2019-10-16,83.0,79.0,8:01:33,329:42:37,6141.0,0:3:13
Instagram,2019-10-17,110.0,84.0,7:00:45,329:42:37,6141.0,0:3:13
Instagram,2019-10-18,7.0,101.0,2:39:48,329:42:37,6141.0,0:3:13
Instagram,2019-10-19,4.0,38.0,0:37:21,329:42:37,6141.0,0:3:13
Instagram,2019-10-21,55.0,108.0,4:29:40,329:42:37,6141.0,0:3:13
Instagram,2019-10-22,20.0,54.0,3:27:35,329:42:37,6141.0,0:3:13
Instagram,2019-10-23,38.0,88.0,5:08:04,329:42:37,6141.0,0:3:13
Instagram,2019-10-24,124.0,91.0,7:37:49,329:42:37,6141.0,0:3:13
Instagram,2019-10-25,84.0,65.0,6:03:20,329:42:37,6141.0,0:3:13
Instagram,2019-10-26,80.0,72.0,5:13:11,329:42:37,6141.0,0:3:13
Instagram,2019-10-27,73.0,83.0,4:45:04,329:42:37,6141.0,0:3:13
Instagram,2019-10-28,72.0,85.0,3:28:33,329:42:37,6141.0,0:3:13
Instagram,2019-10-29,116.0,81.0,5:37:58,329:42:37,6141.0,0:3:13
Instagram,2019-10-30,111.0,71.0,4:34:26,329:42:37,6141.0,0:3:13
Instagram,2019-10-31,168.0,71.0,6:22:49,329:42:37,6141.0,0:3:13
Instagram,2019-11-01,114.0,84.0,5:52:14,329:42:37,6141.0,0:3:13
Instagram,2019-11-02,138.0,81.0,7:10:10,329:42:37,6141.0,0:3:13
Instagram,2019-11-03,88.0,57.0,5:45:34,329:42:37,6141.0,0:3:13
Instagram,2019-11-04,144.0,78.0,5:23:14,329:42:37,6141.0,0:3:13
Instagram,2019-11-05,140.0,65.0,6:23:36,329:42:37,6141.0,0:3:13
Instagram,2019-11-06,29.0,72.0,3:03:16,329:42:37,6141.0,0:3:13
Instagram,2019-11-07,91.0,66.0,6:15:50,329:42:37,6141.0,0:3:13
Instagram,2019-11-08,82.0,79.0,6:13:26,329:42:37,6141.0,0:3:13
Instagram,2019-11-09,96.0,73.0,5:56:55,329:42:37,6141.0,0:3:13
Instagram,2019-11-10,136.0,62.0,6:58:54,329:42:37,6141.0,0:3:13
Instagram,2019-11-11,84.0,78.0,5:56:43,329:42:37,6141.0,0:3:13
Instagram,2019-11-12,50.0,66.0,4:10:46,329:42:37,6141.0,0:3:13
Instagram,2019-11-13,86.0,76.0,5:05:49,329:42:37,6141.0,0:3:13
Instagram,2019-11-14,101.0,70.0,5:34:35,329:42:37,6141.0,0:3:13
Instagram,2019-11-15,53.0,76.0,3:55:27,329:42:37,6141.0,0:3:13
Instagram,2019-11-16,77.0,77.0,5:55:52,329:42:37,6141.0,0:3:13
Instagram,2019-11-17,68.0,87.0,3:31:52,329:42:37,6141.0,0:3:13
Instagram,2019-11-18,73.0,63.0,4:40:07,329:42:37,6141.0,0:3:13
Instagram,2019-11-19,83.0,53.0,4:10:44,329:42:37,6141.0,0:3:13
Instagram,2019-11-20,100.0,53.0,3:57:31,329:42:37,6141.0,0:3:13
Instagram,2019-11-21,102.0,66.0,6:01:38,329:42:37,6141.0,0:3:13
Instagram,2019-11-22,75.0,60.0,4:07:32,329:42:37,6141.0,0:3:13
Instagram,2019-11-23,88.0,66.0,5:52:24,329:42:37,6141.0,0:3:13
Instagram,2019-11-24,150.0,68.0,5:07:07,329:42:37,6141.0,0:3:13
Instagram,2019-11-25,101.0,79.0,5:11:51,329:42:37,6141.0,0:3:13
Instagram,2019-11-26,51.0,55.0,3:56:09,329:42:37,6141.0,0:3:13
JioSaavn,2019-07-13,4.0,76.0,3:54:05,0:24:34,27.0,0:0:54
JioSaavn,2019-07-31,3.0,70.0,4:25:26,0:24:34,27.0,0:0:54
JioSaavn,2019-08-03,5.0,63.0,9:30:01,0:24:34,27.0,0:0:54
JioSaavn,2019-09-06,1.0,80.0,6:48:28,0:24:34,27.0,0:0:54
JioTV,2019-09-07,3.0,84.0,7:04:27,0:33:37,21.0,0:1:36
JioTV,2019-09-18,26.0,100.0,4:55:35,0:33:37,21.0,0:1:36
JioTV,2019-09-22,2.0,74.0,4:54:27,0:33:37,21.0,0:1:36
Khan Academy,2019-10-08,1.0,68.0,5:36:21,0:09:15,10.0,0:0:55
Khan Academy,2019-11-19,5.0,53.0,4:10:44,0:09:15,10.0,0:0:55
LG TV Plus,2019-08-24,2.0,107.0,4:10:35,0:50:39,58.0,0:0:52
LG TV Plus,2019-09-01,4.0,121.0,3:55:56,0:50:39,58.0,0:0:52
LG TV Plus,2019-09-14,2.0,83.0,2:51:02,0:50:39,58.0,0:0:52
LG TV Plus,2019-10-29,7.0,81.0,5:37:58,0:50:39,58.0,0:0:52
LG TV Plus,2019-10-31,3.0,71.0,6:22:49,0:50:39,58.0,0:0:52
LG TV Plus,2019-11-02,8.0,81.0,7:10:10,0:50:39,58.0,0:0:52
LG TV Plus,2019-11-05,2.0,65.0,6:23:36,0:50:39,58.0,0:0:52
LG TV Plus,2019-11-07,2.0,66.0,6:15:50,0:50:39,58.0,0:0:52
LG TV Plus,2019-11-08,2.0,79.0,6:13:26,0:50:39,58.0,0:0:52
LG TV Plus,2019-11-09,2.0,73.0,5:56:55,0:50:39,58.0,0:0:52
LG TV Plus,2019-11-14,2.0,70.0,5:34:35,0:50:39,58.0,0:0:52
LG TV Plus,2019-11-15,1.0,76.0,3:55:27,0:50:39,58.0,0:0:52
Layout,2019-07-03,1.0,74.0,8:40:21,0:06:30,11.0,0:0:35
Layout,2019-07-14,3.0,92.0,7:53:56,0:06:30,11.0,0:0:35
MX Player,2019-06-08,8.0,80.0,6:10:35,17:40:02,210.0,0:5:02
MX Player,2019-06-10,1.0,79.0,4:22:21,17:40:02,210.0,0:5:02
MX Player,2019-06-13,14.0,82.0,4:56:10,17:40:02,210.0,0:5:02
MX Player,2019-06-14,82.0,68.0,6:28:35,17:40:02,210.0,0:5:02
MX Player,2019-06-22,86.0,80.0,7:17:22,17:40:02,210.0,0:5:02
MX Player,2019-06-23,90.0,74.0,6:38:16,17:40:02,210.0,0:5:02
MX Player,2019-06-29,43.0,70.0,7:28:32,17:40:02,210.0,0:5:02
MX Player,2019-06-30,1.0,69.0,7:17:21,17:40:02,210.0,0:5:02
MX Player,2019-07-03,1.0,74.0,8:40:21,17:40:02,210.0,0:5:02
MX Player,2019-07-20,21.0,110.0,7:46:52,17:40:02,210.0,0:5:02
MX Player,2019-08-02,6.0,92.0,6:07:58,17:40:02,210.0,0:5:02
MX Player,2019-08-03,120.0,63.0,9:30:01,17:40:02,210.0,0:5:02
MX Player,2019-08-17,111.0,61.0,9:24:33,17:40:02,210.0,0:5:02
MX Player,2019-08-18,86.0,62.0,7:35:19,17:40:02,210.0,0:5:02
MX Player,2019-08-30,58.0,69.0,7:45:25,17:40:02,210.0,0:5:02
MX Player,2019-08-31,58.0,90.0,6:53:43,17:40:02,210.0,0:5:02
MX Player,2019-09-21,30.0,53.0,7:09:46,17:40:02,210.0,0:5:02
MX Player,2019-09-22,10.0,74.0,4:54:27,17:40:02,210.0,0:5:02
MX Player,2019-09-23,2.0,83.0,3:43:51,17:40:02,210.0,0:5:02
MX Player,2019-10-02,3.0,80.0,8:09:54,17:40:02,210.0,0:5:02
MX Player,2019-10-16,4.0,79.0,8:01:33,17:40:02,210.0,0:5:02
MX Player,2019-10-22,16.0,54.0,3:27:35,17:40:02,210.0,0:5:02
MX Player,2019-10-23,68.0,88.0,5:08:04,17:40:02,210.0,0:5:02
MX Player,2019-10-24,2.0,91.0,7:37:49,17:40:02,210.0,0:5:02
MX Player,2019-11-08,3.0,79.0,6:13:26,17:40:02,210.0,0:5:02
MX Player,2019-11-11,3.0,78.0,5:56:43,17:40:02,210.0,0:5:02
MX Player,2019-11-24,4.0,68.0,5:07:07,17:40:02,210.0,0:5:02
Medium,2019-05-18,1.0,68.0,4:37:25,1:06:31,38.0,0:1:45
Medium,2019-06-29,2.0,70.0,7:28:32,1:06:31,38.0,0:1:45
Medium,2019-07-11,3.0,87.0,6:59:12,1:06:31,38.0,0:1:45
Medium,2019-07-16,2.0,71.0,5:36:16,1:06:31,38.0,0:1:45
Medium,2019-07-18,4.0,64.0,6:48:43,1:06:31,38.0,0:1:45
Medium,2019-07-23,1.0,91.0,4:53:25,1:06:31,38.0,0:1:45
Medium,2019-08-02,15.0,92.0,6:07:58,1:06:31,38.0,0:1:45
Medium,2019-08-05,5.0,73.0,4:02:18,1:06:31,38.0,0:1:45
Medium,2019-08-06,5.0,67.0,4:29:27,1:06:31,38.0,0:1:45
Medium,2019-08-21,1.0,92.0,6:03:01,1:06:31,38.0,0:1:45
Medium,2019-09-15,2.0,68.0,5:17:22,1:06:31,38.0,0:1:45
Medium,2019-09-17,3.0,81.0,6:35:45,1:06:31,38.0,0:1:45
Medium,2019-10-02,2.0,80.0,8:09:54,1:06:31,38.0,0:1:45
Medium,2019-10-07,4.0,68.0,5:32:04,1:06:31,38.0,0:1:45
Medium,2019-10-16,6.0,79.0,8:01:33,1:06:31,38.0,0:1:45
Meme Generator Free,2019-06-22,5.0,80.0,7:17:22,0:44:18,31.0,0:1:25
Meme Generator Free,2019-06-25,16.0,59.0,6:03:45,0:44:18,31.0,0:1:25
Meme Generator Free,2019-07-02,2.0,83.0,6:15:16,0:44:18,31.0,0:1:25
Meme Generator Free,2019-07-03,8.0,74.0,8:40:21,0:44:18,31.0,0:1:25
Meme Generator Free,2019-07-04,2.0,36.0,3:35:33,0:44:18,31.0,0:1:25
Meme Templates,2019-06-18,4.0,49.0,5:28:29,0:32:17,27.0,0:1:11
Meme Templates,2019-06-19,1.0,52.0,6:39:43,0:32:17,27.0,0:1:11
Meme Templates,2019-06-22,3.0,80.0,7:17:22,0:32:17,27.0,0:1:11
Meme Templates,2019-06-25,8.0,59.0,6:03:45,0:32:17,27.0,0:1:11
Meme Templates,2019-06-26,9.0,75.0,6:15:42,0:32:17,27.0,0:1:11
Meme Templates,2019-07-02,1.0,83.0,6:15:16,0:32:17,27.0,0:1:11
Meme Templates,2019-07-03,1.0,74.0,8:40:21,0:32:17,27.0,0:1:11
Meme Templates,2019-08-21,1.0,92.0,6:03:01,0:32:17,27.0,0:1:11
Messages,2019-05-20,2.0,34.0,3:17:24,,,
Messages,2019-06-09,5.0,66.0,7:11:13,,,
Messages,2019-06-19,1.0,52.0,6:39:43,,,
Messages,2019-07-04,2.0,36.0,3:35:33,,,
Messages,2019-07-30,3.0,66.0,5:32:03,,,
Messages,2019-08-06,1.0,67.0,4:29:27,,,
Messages,2019-08-09,1.0,79.0,4:39:07,,,
Messages,2019-08-19,12.0,50.0,4:24:46,,,
Messages,2019-09-19,2.0,71.0,4:56:16,,,
Messages,2019-10-07,1.0,68.0,5:32:04,,,
Messages,2019-10-30,1.0,71.0,4:34:26,,,
Messages,2019-10-31,2.0,71.0,6:22:49,,,
Messages,2019-11-01,2.0,84.0,5:52:14,,,
Messages,2019-11-02,2.0,81.0,7:10:10,,,
Messages,2019-11-21,1.0,66.0,6:01:38,,,
Mi Fit,2019-05-29,2.0,63.0,6:04:37,0:25:05,48.0,0:0:31
Mi Fit,2019-05-30,1.0,68.0,8:37:01,0:25:05,48.0,0:0:31
