App name,Date,Duration,Check phone count of all Apps,Total screen time of all Apps,App total Usage time,App total Access count,App total Average Screen time,User_Engagement_Level
Call of Duty,2019-05-29,71.0,63.0,0 days 06:04:37,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-05-30,172.0,68.0,0 days 08:37:01,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-05-31,126.0,79.0,0 days 05:37:58,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-01,85.0,73.0,0 days 05:33:07,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-02,133.0,53.0,0 days 05:12:32,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-03,65.0,82.0,0 days 04:34:45,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-04,62.0,75.0,0 days 05:07:30,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-05,120.0,45.0,0 days 07:04:15,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-06-06,6.0,55.0,0 days 06:30:48,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-07,1.0,69.0,0 days 05:33:33,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-11,10.0,78.0,0 days 05:18:00,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-12,2.0,72.0,0 days 06:10:34,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-19,75.0,52.0,0 days 06:39:43,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-06-21,53.0,61.0,0 days 04:51:40,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-22,53.0,80.0,0 days 07:17:22,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-06-23,50.0,74.0,0 days 06:38:16,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-06-24,25.0,37.0,0 days 04:58:25,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-25,34.0,59.0,0 days 06:03:45,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-26,38.0,75.0,0 days 06:15:42,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-06-27,17.0,56.0,0 days 07:51:13,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-06-29,61.0,70.0,0 days 07:28:32,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-07-02,40.0,83.0,0 days 06:15:16,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-07-03,1.0,74.0,0 days 08:40:21,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-07-06,4.0,96.0,0 days 04:01:14,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-07-07,2.0,98.0,0 days 04:11:54,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-07-18,23.0,64.0,0 days 06:48:43,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-07-27,1.0,64.0,0 days 03:49:00,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-08-10,32.0,69.0,0 days 03:06:10,85:25:57,545.0,0:9:24,Low Engaged
Call of Duty,2019-08-11,31.0,81.0,0 days 04:35:58,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-08-16,2.0,83.0,0 days 05:54:50,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-08-17,1.0,61.0,0 days 09:24:33,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-08-18,1.0,62.0,0 days 07:35:19,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-08-22,12.0,158.0,0 days 05:58:09,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-08-23,11.0,77.0,0 days 06:07:13,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-08-24,9.0,107.0,0 days 04:10:35,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-09-21,18.0,53.0,0 days 07:09:46,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-09-28,1.0,63.0,0 days 06:04:37,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-09-29,3.0,100.0,0 days 05:24:17,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-01,15.0,68.0,0 days 06:18:51,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-02,50.0,80.0,0 days 08:09:54,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-03,27.0,77.0,0 days 07:37:37,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-05,151.0,59.0,0 days 05:56:27,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-06,148.0,70.0,0 days 07:21:44,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-07,157.0,68.0,0 days 05:32:04,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-08,77.0,68.0,0 days 05:36:21,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-09,49.0,60.0,0 days 06:45:04,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-10,23.0,79.0,0 days 05:39:44,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-11,59.0,74.0,0 days 07:11:46,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-12,94.0,59.0,0 days 07:25:16,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-13,54.0,57.0,0 days 06:56:10,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-14,38.0,57.0,0 days 05:32:11,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-15,43.0,63.0,0 days 06:03:32,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-16,108.0,79.0,0 days 08:01:33,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-17,74.0,84.0,0 days 07:00:45,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-21,54.0,108.0,0 days 04:29:40,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-22,13.0,54.0,0 days 03:27:35,85:25:57,545.0,0:9:24,Low Engaged
Call of Duty,2019-10-23,100.0,88.0,0 days 05:08:04,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-24,104.0,91.0,0 days 07:37:49,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-10-25,153.0,65.0,0 days 06:03:20,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-26,52.0,72.0,0 days 05:13:11,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-27,47.0,83.0,0 days 04:45:04,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-28,17.0,85.0,0 days 03:28:33,85:25:57,545.0,0:9:24,Low Engaged
Call of Duty,2019-10-29,4.0,81.0,0 days 05:37:58,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-30,24.0,71.0,0 days 04:34:26,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-10-31,40.0,71.0,0 days 06:22:49,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-01,50.0,84.0,0 days 05:52:14,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-02,53.0,81.0,0 days 07:10:10,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-11-03,62.0,57.0,0 days 05:45:34,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-04,35.0,78.0,0 days 05:23:14,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-05,58.0,65.0,0 days 06:23:36,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-06,17.0,72.0,0 days 03:03:16,85:25:57,545.0,0:9:24,Low Engaged
Call of Duty,2019-11-07,14.0,66.0,0 days 06:15:50,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-08,27.0,79.0,0 days 06:13:26,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-09,79.0,73.0,0 days 05:56:55,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-10,66.0,62.0,0 days 06:58:54,85:25:57,545.0,0:9:24,Highly Engaged
Call of Duty,2019-11-11,23.0,78.0,0 days 05:56:43,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-12,52.0,66.0,0 days 04:10:46,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-13,47.0,76.0,0 days 05:05:49,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-14,34.0,70.0,0 days 05:34:35,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-15,9.0,76.0,0 days 03:55:27,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-16,21.0,77.0,0 days 05:55:52,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-18,60.0,63.0,0 days 04:40:07,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-19,21.0,53.0,0 days 04:10:44,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-20,34.0,53.0,0 days 03:57:31,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-21,43.0,66.0,0 days 06:01:38,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-22,48.0,60.0,0 days 04:07:32,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-23,24.0,66.0,0 days 05:52:24,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-24,5.0,68.0,0 days 05:07:07,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-25,1.0,79.0,0 days 05:11:51,85:25:57,545.0,0:9:24,Moderately Engaged
Call of Duty,2019-11-26,6.0,55.0,0 days 03:56:09,85:25:57,545.0,0:9:24,Moderately Engaged
Canva,2019-07-03,4.0,74.0,0 days 08:40:21,0:28:53,20.0,0:1:26,Highly Engaged
Canva,2019-07-07,2.0,98.0,0 days 04:11:54,0:28:53,20.0,0:1:26,Moderately Engaged
Canva,2019-07-09,4.0,69.0,0 days 07:45:22,0:28:53,20.0,0:1:26,Highly Engaged
Canva,2019-08-04,4.0,57.0,0 days 04:30:18,0:28:53,20.0,0:1:26,Moderately Engaged
Canva,2019-09-30,3.0,63.0,0 days 05:12:23,0:28:53,20.0,0:1:26,Moderately Engaged
Canva,2019-10-01,7.0,68.0,0 days 06:18:51,0:28:53,20.0,0:1:26,Moderately Engaged
Chrome,2019-05-18,1.0,68.0,0 days 04:37:25,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-05-22,5.0,78.0,0 days 07:31:39,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-05-23,1.0,49.0,0 days 05:56:30,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-05-24,6.0,70.0,0 days 07:44:25,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-05-25,5.0,58.0,0 days 03:34:42,22:36:47,1256.0,0:1:04,Low Engaged
Chrome,2019-05-26,5.0,52.0,0 days 06:55:16,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-05-28,2.0,64.0,0 days 05:18:12,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-05-29,1.0,63.0,0 days 06:04:37,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-05-30,4.0,68.0,0 days 08:37:01,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-05-31,2.0,79.0,0 days 05:37:58,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-01,7.0,73.0,0 days 05:33:07,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-03,9.0,82.0,0 days 04:34:45,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-04,25.0,75.0,0 days 05:07:30,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-05,1.0,45.0,0 days 07:04:15,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-06-06,5.0,55.0,0 days 06:30:48,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-07,2.0,69.0,0 days 05:33:33,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-08,8.0,80.0,0 days 06:10:35,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-09,19.0,66.0,0 days 07:11:13,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-06-11,3.0,78.0,0 days 05:18:00,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-12,1.0,72.0,0 days 06:10:34,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-13,10.0,82.0,0 days 04:56:10,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-14,4.0,68.0,0 days 06:28:35,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-15,32.0,71.0,0 days 05:08:02,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-16,27.0,105.0,0 days 04:54:08,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-17,6.0,56.0,0 days 05:09:57,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-18,1.0,49.0,0 days 05:28:29,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-19,2.0,52.0,0 days 06:39:43,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-06-20,4.0,64.0,0 days 04:37:30,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-21,7.0,61.0,0 days 04:51:40,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-22,1.0,80.0,0 days 07:17:22,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-06-23,7.0,74.0,0 days 06:38:16,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-06-25,9.0,59.0,0 days 06:03:45,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-26,1.0,75.0,0 days 06:15:42,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-27,4.0,56.0,0 days 07:51:13,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-06-28,13.0,60.0,0 days 04:02:33,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-06-29,7.0,70.0,0 days 07:28:32,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-06-30,30.0,69.0,0 days 07:17:21,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-02,48.0,83.0,0 days 06:15:16,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-03,25.0,74.0,0 days 08:40:21,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-04,14.0,36.0,0 days 03:35:33,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-05,5.0,104.0,0 days 07:58:23,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-06,9.0,96.0,0 days 04:01:14,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-07,3.0,98.0,0 days 04:11:54,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-09,6.0,69.0,0 days 07:45:22,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-10,56.0,92.0,0 days 06:08:02,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-11,7.0,87.0,0 days 06:59:12,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-13,13.0,76.0,0 days 03:54:05,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-14,5.0,92.0,0 days 07:53:56,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-15,1.0,90.0,0 days 07:53:29,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-18,5.0,64.0,0 days 06:48:43,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-19,2.0,68.0,0 days 05:48:51,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-20,2.0,110.0,0 days 07:46:52,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-07-21,3.0,64.0,0 days 05:48:20,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-23,2.0,91.0,0 days 04:53:25,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-24,1.0,65.0,0 days 05:22:45,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-25,5.0,57.0,0 days 05:19:29,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-27,1.0,64.0,0 days 03:49:00,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-28,1.0,81.0,0 days 03:39:34,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-29,1.0,59.0,0 days 04:48:43,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-30,22.0,66.0,0 days 05:32:03,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-07-31,1.0,70.0,0 days 04:25:26,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-01,4.0,64.0,0 days 05:37:12,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-02,2.0,92.0,0 days 06:07:58,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-03,1.0,63.0,0 days 09:30:01,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-08-04,20.0,57.0,0 days 04:30:18,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-05,3.0,73.0,0 days 04:02:18,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-06,4.0,67.0,0 days 04:29:27,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-07,3.0,83.0,0 days 03:42:42,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-08,6.0,65.0,0 days 05:13:35,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-09,13.0,79.0,0 days 04:39:07,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-13,10.0,80.0,0 days 05:46:56,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-14,3.0,91.0,0 days 05:39:46,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-15,10.0,83.0,0 days 06:43:34,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-08-16,4.0,83.0,0 days 05:54:50,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-18,9.0,62.0,0 days 07:35:19,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-08-21,2.0,92.0,0 days 06:03:01,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-22,6.0,158.0,0 days 05:58:09,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-23,9.0,77.0,0 days 06:07:13,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-24,2.0,107.0,0 days 04:10:35,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-25,7.0,114.0,0 days 04:36:27,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-26,3.0,93.0,0 days 05:47:29,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-27,5.0,60.0,0 days 04:49:13,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-29,8.0,58.0,0 days 03:56:34,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-08-30,2.0,69.0,0 days 07:45:25,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-08-31,6.0,90.0,0 days 06:53:43,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-09-01,7.0,121.0,0 days 03:55:56,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-02,3.0,70.0,0 days 07:21:15,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-09-03,1.0,79.0,0 days 06:04:16,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-04,3.0,55.0,0 days 05:16:44,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-06,12.0,80.0,0 days 06:48:28,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-09-07,2.0,84.0,0 days 07:04:27,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-09-08,4.0,69.0,0 days 06:14:11,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-09,1.0,81.0,0 days 06:15:44,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-13,12.0,93.0,0 days 07:41:37,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-09-14,2.0,83.0,0 days 02:51:02,22:36:47,1256.0,0:1:04,Low Engaged
Chrome,2019-09-15,14.0,68.0,0 days 05:17:22,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-17,10.0,81.0,0 days 06:35:45,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-09-18,4.0,100.0,0 days 04:55:35,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-20,19.0,81.0,0 days 04:35:56,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-21,5.0,53.0,0 days 07:09:46,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-09-22,6.0,74.0,0 days 04:54:27,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-23,1.0,83.0,0 days 03:43:51,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-24,2.0,70.0,0 days 05:24:17,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-25,3.0,70.0,0 days 04:47:48,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-26,3.0,103.0,0 days 06:03:26,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-27,9.0,61.0,0 days 03:31:31,22:36:47,1256.0,0:1:04,Low Engaged
Chrome,2019-09-28,2.0,63.0,0 days 06:04:37,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-29,12.0,100.0,0 days 05:24:17,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-09-30,4.0,63.0,0 days 05:12:23,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-01,36.0,68.0,0 days 06:18:51,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-02,14.0,80.0,0 days 08:09:54,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-03,21.0,77.0,0 days 07:37:37,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-04,11.0,90.0,0 days 04:28:53,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-05,1.0,59.0,0 days 05:56:27,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-06,10.0,70.0,0 days 07:21:44,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-07,1.0,68.0,0 days 05:32:04,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-09,9.0,60.0,0 days 06:45:04,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-10,10.0,79.0,0 days 05:39:44,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-11,6.0,74.0,0 days 07:11:46,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-12,10.0,59.0,0 days 07:25:16,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-13,4.0,57.0,0 days 06:56:10,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-14,8.0,57.0,0 days 05:32:11,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-15,15.0,63.0,0 days 06:03:32,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-17,3.0,84.0,0 days 07:00:45,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-21,6.0,108.0,0 days 04:29:40,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-22,3.0,54.0,0 days 03:27:35,22:36:47,1256.0,0:1:04,Low Engaged
Chrome,2019-10-23,4.0,88.0,0 days 05:08:04,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-24,8.0,91.0,0 days 07:37:49,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-10-26,2.0,72.0,0 days 05:13:11,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-29,2.0,81.0,0 days 05:37:58,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-30,1.0,71.0,0 days 04:34:26,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-10-31,6.0,71.0,0 days 06:22:49,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-03,1.0,57.0,0 days 05:45:34,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-04,3.0,78.0,0 days 05:23:14,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-05,18.0,65.0,0 days 06:23:36,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-06,1.0,72.0,0 days 03:03:16,22:36:47,1256.0,0:1:04,Low Engaged
Chrome,2019-11-09,4.0,73.0,0 days 05:56:55,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-10,2.0,62.0,0 days 06:58:54,22:36:47,1256.0,0:1:04,Highly Engaged
Chrome,2019-11-13,2.0,76.0,0 days 05:05:49,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-14,1.0,70.0,0 days 05:34:35,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-15,1.0,76.0,0 days 03:55:27,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-17,1.0,87.0,0 days 03:31:52,22:36:47,1256.0,0:1:04,Low Engaged
Chrome,2019-11-18,4.0,63.0,0 days 04:40:07,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-19,10.0,53.0,0 days 04:10:44,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-22,2.0,60.0,0 days 04:07:32,22:36:47,1256.0,0:1:04,Moderately Engaged
Chrome,2019-11-23,6.0,66.0,0 days 05:52:24,22:36:47,1256.0,0:1:04,Moderately Engaged
Crossword,2019-09-09,11.0,81.0,0 days 06:15:44,0:34:02,10.0,0:3:24,Moderately Engaged
Crossword,2019-09-11,13.0,83.0,0 days 07:24:06,0:34:02,10.0,0:3:24,Highly Engaged
Crossword,2019-09-12,8.0,70.0,0 days 04:35:26,0:34:02,10.0,0:3:24,Moderately Engaged
Drive,2019-06-14,18.0,68.0,0 days 06:28:35,3:27:28,215.0,0:0:57,Moderately Engaged
Drive,2019-06-19,5.0,52.0,0 days 06:39:43,3:27:28,215.0,0:0:57,Highly Engaged
Drive,2019-07-03,2.0,74.0,0 days 08:40:21,3:27:28,215.0,0:0:57,Highly Engaged
Drive,2019-07-05,3.0,104.0,0 days 07:58:23,3:27:28,215.0,0:0:57,Highly Engaged
