App name,Date,Duration
WhatsApp,2019-06-10,18.0
WhatsApp,2019-06-11,26.0
WhatsApp,2019-06-12,29.0
WhatsApp,2019-06-13,17.0
WhatsApp,2019-06-14,13.0
WhatsApp,2019-06-15,59.0
WhatsApp,2019-06-16,7.0
WhatsApp,2019-06-17,74.0
WhatsApp,2019-06-18,44.0
WhatsApp,2019-06-19,45.0
WhatsApp,2019-06-20,36.0
WhatsApp,2019-06-21,38.0
WhatsApp,2019-06-22,51.0
WhatsApp,2019-06-23,70.0
WhatsApp,2019-06-24,32.0
WhatsApp,2019-06-25,23.0
WhatsApp,2019-06-26,54.0
WhatsApp,2019-06-27,4.0
WhatsApp,2019-06-28,11.0
WhatsApp,2019-06-29,24.0
WhatsApp,2019-06-30,26.0
WhatsApp,2019-07-01,31.0
WhatsApp,2019-07-02,24.0
WhatsApp,2019-07-03,80.0
WhatsApp,2019-07-04,20.0
WhatsApp,2019-07-05,95.0
WhatsApp,2019-07-06,44.0
WhatsApp,2019-07-07,10.0
WhatsApp,2019-07-08,40.0
WhatsApp,2019-07-09,62.0
WhatsApp,2019-07-10,19.0
WhatsApp,2019-07-11,42.0
WhatsApp,2019-07-12,18.0
WhatsApp,2019-07-13,20.0
WhatsApp,2019-07-14,51.0
WhatsApp,2019-07-15,73.0
WhatsApp,2019-07-16,47.0
WhatsApp,2019-07-17,11.0
WhatsApp,2019-07-18,50.0
WhatsApp,2019-07-19,18.0
WhatsApp,2019-07-20,45.0
WhatsApp,2019-07-21,32.0
WhatsApp,2019-07-22,39.0
WhatsApp,2019-07-23,18.0
WhatsApp,2019-07-24,14.0
WhatsApp,2019-07-25,38.0
WhatsApp,2019-07-26,26.0
WhatsApp,2019-07-27,10.0
WhatsApp,2019-07-28,29.0
WhatsApp,2019-07-29,22.0
WhatsApp,2019-07-30,21.0
WhatsApp,2019-07-31,22.0
WhatsApp,2019-08-01,57.0
WhatsApp,2019-08-02,41.0
WhatsApp,2019-08-03,24.0
WhatsApp,2019-08-04,54.0
WhatsApp,2019-08-05,27.0
WhatsApp,2019-08-06,7.0
WhatsApp,2019-08-07,4.0
WhatsApp,2019-08-08,7.0
WhatsApp,2019-08-09,40.0
WhatsApp,2019-08-10,12.0
WhatsApp,2019-08-11,43.0
WhatsApp,2019-08-12,16.0
WhatsApp,2019-08-13,40.0
WhatsApp,2019-08-14,32.0
WhatsApp,2019-08-15,50.0
WhatsApp,2019-08-16,32.0
WhatsApp,2019-08-17,74.0
WhatsApp,2019-08-18,137.0
WhatsApp,2019-08-19,7.0
WhatsApp,2019-08-20,33.0
WhatsApp,2019-08-21,33.0
WhatsApp,2019-08-22,84.0
WhatsApp,2019-08-23,30.0
WhatsApp,2019-08-24,35.0
WhatsApp,2019-08-25,7.0
WhatsApp,2019-08-26,69.0
WhatsApp,2019-08-27,19.0
WhatsApp,2019-08-28,61.0
WhatsApp,2019-08-29,101.0
WhatsApp,2019-08-30,64.0
WhatsApp,2019-08-31,26.0
WhatsApp,2019-09-01,49.0
WhatsApp,2019-09-02,38.0
WhatsApp,2019-09-03,56.0
WhatsApp,2019-09-04,26.0
WhatsApp,2019-09-05,65.0
WhatsApp,2019-09-06,92.0
WhatsApp,2019-09-07,37.0
WhatsApp,2019-09-08,38.0
WhatsApp,2019-09-09,74.0
WhatsApp,2019-09-10,38.0
WhatsApp,2019-09-11,115.0
WhatsApp,2019-09-12,33.0
WhatsApp,2019-09-13,39.0
WhatsApp,2019-09-14,5.0
WhatsApp,2019-09-15,70.0
WhatsApp,2019-09-16,55.0
WhatsApp,2019-09-17,90.0
WhatsApp,2019-09-18,41.0
WhatsApp,2019-09-19,20.0
WhatsApp,2019-09-20,14.0
WhatsApp,2019-09-21,24.0
WhatsApp,2019-09-22,39.0
WhatsApp,2019-09-23,27.0
WhatsApp,2019-09-24,19.0
WhatsApp,2019-09-25,18.0
WhatsApp,2019-09-26,8.0
WhatsApp,2019-09-27,18.0
WhatsApp,2019-09-28,30.0
WhatsApp,2019-09-29,28.0
WhatsApp,2019-09-30,14.0
WhatsApp,2019-10-01,15.0
WhatsApp,2019-10-02,36.0
WhatsApp,2019-10-03,17.0
WhatsApp,2019-10-04,53.0
WhatsApp,2019-10-05,11.0
WhatsApp,2019-10-06,18.0
WhatsApp,2019-10-07,14.0
WhatsApp,2019-10-08,34.0
WhatsApp,2019-10-09,25.0
WhatsApp,2019-10-10,49.0
WhatsApp,2019-10-11,34.0
WhatsApp,2019-10-12,55.0
WhatsApp,2019-10-13,59.0
WhatsApp,2019-10-14,12.0
WhatsApp,2019-10-15,10.0
WhatsApp,2019-10-16,120.0
WhatsApp,2019-10-17,58.0
WhatsApp,2019-10-18,18.0
WhatsApp,2019-10-19,4.0
WhatsApp,2019-10-20,30.0
WhatsApp,2019-10-21,26.0
WhatsApp,2019-10-22,39.0
WhatsApp,2019-10-23,2.0
WhatsApp,2019-10-24,116.0
WhatsApp,2019-10-25,28.0
WhatsApp,2019-10-26,41.0
WhatsApp,2019-10-27,50.0
WhatsApp,2019-10-28,24.0
WhatsApp,2019-10-29,60.0
WhatsApp,2019-10-30,38.0
WhatsApp,2019-10-31,32.0
WhatsApp,2019-11-01,55.0
WhatsApp,2019-11-02,42.0
WhatsApp,2019-11-03,14.0
WhatsApp,2019-11-04,11.0
WhatsApp,2019-11-05,32.0
WhatsApp,2019-11-06,9.0
WhatsApp,2019-11-07,76.0
WhatsApp,2019-11-08,62.0
WhatsApp,2019-11-09,65.0
WhatsApp,2019-11-10,10.0
WhatsApp,2019-11-11,61.0
WhatsApp,2019-11-12,7.0
WhatsApp,2019-11-13,9.0
WhatsApp,2019-11-14,18.0
WhatsApp,2019-11-15,22.0
WhatsApp,2019-11-16,20.0
WhatsApp,2019-11-17,34.0
WhatsApp,2019-11-18,23.0
WhatsApp,2019-11-19,24.0
WhatsApp,2019-11-20,1.0
WhatsApp,2019-11-21,28.0
WhatsApp,2019-11-22,12.0
WhatsApp,2019-11-23,53.0
WhatsApp,2019-11-24,1.0
WhatsApp,2019-11-25,49.0
WhatsApp,2019-11-26,1.0
WordPress,2019-07-19,4.0
WordPress,2019-07-20,2.0
Xender,2019-06-03,6.0
Yahoo Mail,2019-10-14,1.0
YouTube,2019-05-17,1.0
YouTube,2019-05-18,2.0
YouTube,2019-05-21,2.0
YouTube,2019-05-22,3.0
YouTube,2019-05-23,46.0
YouTube,2019-05-26,11.0
YouTube,2019-05-27,29.0
YouTube,2019-05-28,22.0
YouTube,2019-05-29,38.0
YouTube,2019-05-30,25.0
YouTube,2019-05-31,16.0
YouTube,2019-06-01,20.0
YouTube,2019-06-02,1.0
YouTube,2019-06-06,30.0
YouTube,2019-06-07,22.0
YouTube,2019-06-08,22.0
YouTube,2019-06-09,68.0
YouTube,2019-06-10,41.0
YouTube,2019-06-11,10.0
YouTube,2019-06-12,27.0
YouTube,2019-06-13,4.0
YouTube,2019-06-14,29.0
YouTube,2019-06-15,8.0
YouTube,2019-06-17,13.0
YouTube,2019-06-18,15.0
YouTube,2019-06-19,28.0
YouTube,2019-06-20,24.0
YouTube,2019-06-21,22.0
YouTube,2019-06-22,4.0
YouTube,2019-06-24,17.0
YouTube,2019-06-25,22.0
YouTube,2019-06-26,27.0
YouTube,2019-06-27,10.0
YouTube,2019-06-28,19.0
YouTube,2019-06-29,27.0
YouTube,2019-06-30,21.0
YouTube,2019-07-02,45.0
YouTube,2019-07-03,64.0
YouTube,2019-07-04,4.0
YouTube,2019-07-05,100.0
YouTube,2019-07-07,2.0
YouTube,2019-07-08,23.0
YouTube,2019-07-09,133.0
YouTube,2019-07-10,24.0
YouTube,2019-07-11,29.0
YouTube,2019-07-12,27.0
YouTube,2019-07-13,1.0
YouTube,2019-07-14,69.0
YouTube,2019-07-15,75.0
YouTube,2019-07-16,60.0
YouTube,2019-07-17,57.0
YouTube,2019-07-18,30.0
YouTube,2019-07-19,23.0
YouTube,2019-07-20,46.0
YouTube,2019-07-21,8.0
YouTube,2019-07-22,36.0
YouTube,2019-07-23,34.0
YouTube,2019-07-24,58.0
YouTube,2019-07-25,29.0
YouTube,2019-07-26,55.0
YouTube,2019-07-27,4.0
YouTube,2019-07-28,11.0
YouTube,2019-07-29,21.0
YouTube,2019-07-30,29.0
YouTube,2019-07-31,57.0
YouTube,2019-08-01,22.0
YouTube,2019-08-02,75.0
YouTube,2019-08-03,65.0
YouTube,2019-08-04,3.0
YouTube,2019-08-05,24.0
YouTube,2019-08-06,46.0
YouTube,2019-08-07,39.0
YouTube,2019-08-08,24.0
YouTube,2019-08-09,40.0
YouTube,2019-08-10,5.0
YouTube,2019-08-11,12.0
YouTube,2019-08-12,79.0
YouTube,2019-08-13,23.0
YouTube,2019-08-14,36.0
YouTube,2019-08-15,56.0
YouTube,2019-08-16,48.0
YouTube,2019-08-17,65.0
YouTube,2019-08-18,30.0
YouTube,2019-08-19,32.0
YouTube,2019-08-20,28.0
YouTube,2019-08-21,51.0
YouTube,2019-08-22,33.0
YouTube,2019-08-23,35.0
YouTube,2019-08-24,15.0
YouTube,2019-08-25,22.0
YouTube,2019-08-26,48.0
YouTube,2019-08-27,53.0
YouTube,2019-08-28,29.0
YouTube,2019-08-29,25.0
YouTube,2019-08-30,39.0
YouTube,2019-08-31,57.0
YouTube,2019-09-01,4.0
YouTube,2019-09-02,62.0
YouTube,2019-09-03,49.0
YouTube,2019-09-04,71.0
YouTube,2019-09-05,11.0
YouTube,2019-09-06,5.0
YouTube,2019-09-07,82.0
YouTube,2019-09-08,45.0
YouTube,2019-09-09,41.0
YouTube,2019-09-10,19.0
YouTube,2019-09-11,48.0
YouTube,2019-09-12,23.0
YouTube,2019-09-13,59.0
YouTube,2019-09-14,6.0
YouTube,2019-09-16,38.0
YouTube,2019-09-17,32.0
YouTube,2019-09-18,30.0
YouTube,2019-09-19,20.0
YouTube,2019-09-20,42.0
YouTube,2019-09-21,16.0
YouTube,2019-09-22,16.0
YouTube,2019-09-23,17.0
YouTube,2019-09-24,61.0
YouTube,2019-09-25,11.0
YouTube,2019-09-26,40.0
YouTube,2019-09-27,4.0
YouTube,2019-09-28,19.0
YouTube,2019-09-29,16.0
YouTube,2019-09-30,5.0
YouTube,2019-10-01,25.0
YouTube,2019-10-02,10.0
YouTube,2019-10-03,25.0
YouTube,2019-10-04,17.0
YouTube,2019-10-05,2.0
YouTube,2019-10-08,3.0
YouTube,2019-10-09,76.0
YouTube,2019-10-10,29.0
YouTube,2019-10-11,59.0
YouTube,2019-10-12,51.0
YouTube,2019-10-13,125.0
YouTube,2019-10-14,33.0
YouTube,2019-10-15,27.0
YouTube,2019-10-16,15.0
YouTube,2019-10-17,22.0
YouTube,2019-10-20,3.0
YouTube,2019-10-21,9.0
YouTube,2019-10-23,4.0
YouTube,2019-10-24,9.0
YouTube,2019-10-26,7.0
YouTube,2019-10-27,14.0
YouTube,2019-10-28,2.0
YouTube,2019-10-29,6.0
YouTube,2019-10-30,2.0
YouTube,2019-11-01,31.0
YouTube,2019-11-02,8.0
YouTube,2019-11-03,3.0
YouTube,2019-11-04,6.0
YouTube,2019-11-05,12.0
YouTube,2019-11-07,5.0
YouTube,2019-11-08,1.0
YouTube,2019-11-09,10.0
YouTube,2019-11-10,9.0
YouTube,2019-11-11,7.0
YouTube,2019-11-12,21.0
YouTube,2019-11-15,5.0
YouTube,2019-11-16,4.0
YouTube,2019-11-18,5.0
YouTube,2019-11-19,4.0
YouTube,2019-11-21,14.0
YouTube,2019-11-22,1.0
YouTube,2019-11-23,1.0
YouTube,2019-11-24,16.0
YouTube,2019-11-25,4.0
YouTube,2019-11-26,16.0
Zedge Ringtones & Wallpapers,2019-05-17,5.0
Zedge Ringtones & Wallpapers,2019-05-18,3.0
Zedge Ringtones & Wallpapers,2019-05-22,9.0
Zedge Ringtones & Wallpapers,2019-06-09,13.0
Zedge Ringtones & Wallpapers,2019-06-10,6.0
Zedge Ringtones & Wallpapers,2019-06-26,7.0
Zedge Ringtones & Wallpapers,2019-07-01,2.0
Zedge Ringtones & Wallpapers,2019-07-15,8.0
Zedge Ringtones & Wallpapers,2019-08-09,4.0
Zedge Ringtones & Wallpapers,2019-09-23,6.0
Zedge Ringtones & Wallpapers,2019-11-04,7.0
Zedge Ringtones & Wallpapers,2019-11-07,18.0
redBus,2019-07-03,9.0
redBus,2019-07-04,10.0
redBus,2019-07-05,14.0
redBus,2019-07-07,2.0
redBus,2019-07-25,8.0
redBus,2019-07-26,6.0
redBus,2019-09-13,27.0
redBus,2019-09-14,1.0
redBus,2019-09-21,2.0
redBus,2019-09-23,3.0
redBus,2019-09-24,3.0
redBus,2019-09-26,12.0
redBus,2019-09-28,2.0
redBus,2019-10-03,4.0
redBus,2019-10-04,6.0
redBus,2019-10-06,8.0
redBus,2019-10-07,6.0
redBus,2019-10-08,7.0
redBus,2019-10-12,3.0
redBus,2019-10-15,4.0
redBus,2019-10-16,5.0
redBus,2019-10-23,2.0
redBus,2019-10-25,1.0
redBus,2019-10-28,3.0
redBus,2019-11-04,2.0
redBus,2019-11-15,5.0
